PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS1Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS1Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS1Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS1Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS1Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS1Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS1Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS1Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS1Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS1Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS1Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS1Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
P62308	SNRPG	Homo sapiens	Small nuclear ribonucleoprotein G	RUXG_HUMAN	3	3	3	False	404705,65625	245669,125	303404,21875	268208,28125	194665,59375	354065,90625	225631,203125	317952,0625	205906,671875	251403,875	244893,53125	201327,921875	54225,94140625	55449,95703125	55137,6875	52325,90234375	51624,6640625	51542,67578125	55465,4296875	46870,828125	53292,40234375	44068,109375	47022,58984375	49018,93359375
P62310	LSM3	Homo sapiens	U6 snRNA-associated Sm-like protein LSm3	LSM3_HUMAN	4	4	4	False	1076779,5	1378707	1227052,375	1174680,5	1675801,75	1397817,625	1264756,125	1542910,75	1564030,5	1212312	1183155,375	1427953,75	285930,8125	391168,8125	287330,8125	297218,875	413919,53125	350579,6875	324066,3125	324917,59375	314097,78125	262071,9375	261586,3125	310622,375
P62312	LSM6	Homo sapiens	U6 snRNA-associated Sm-like protein LSm6	LSM6_HUMAN	6	6	6	False	938696,875	910871,625	801728,8125	757456,1875	917635,0625	919751	770411,25	643805,5	687536,875	761240,125	846715,75	729202,5625	173562,390625	157719,421875	147795,921875	136718,640625	141623	140768,8125	124856,6796875	133071,09375	134975,4375	145644,3125	144161,984375	140068,109375
P62314	SNRPD1	Homo sapiens	Small nuclear ribonucleoprotein Sm D1	SMD1_HUMAN	4	4	6	False	2034684,125	1708558,625	1423510,375	1847864,625	1879956,75	1699306,375	1458777,25	1919882,125	1657179,875	1523820,625	1523956,5	1702294,875	214067,46875	196464,515625	186008,78125	183990,984375	198260,03125	190470,515625	150782,734375	177275,5	152882,359375	163666,703125	167148,828125	161642,65625
P62316	SNRPD2	Homo sapiens	Small nuclear ribonucleoprotein Sm D2	SMD2_HUMAN	11	11	14	False	2160512,25	2770697,75	2112319	2458200,5	2872996,5	2593236,25	2135844,75	2719190	2684192	2291939	2534893,5	2770163,25	401727,65625	435093,53125	421990,375	418695,40625	509445,90625	483433,90625	379366,21875	482365,8125	476500,96875	415788,96875	475844,1875	450575,28125
P62318;P62318-2	SNRPD3	Homo sapiens	Small nuclear ribonucleoprotein Sm D3;Isoform 2 of Small nuclear ribonucleoprotein Sm D3	SMD3_HUMAN	6	7	8	False	3681531,75	3480593	3722887,5	4128783,5	4527967,5	4145666,5	3609586,25	4118355,5	3903710	4765772,5	3846584	4379030	607790,5625	662194,3125	609052,6875	669380,1875	696903,9375	676732,5	594815,4375	654374,4375	625638,625	723052,875	594638,375	727968,4375
P62328	TMSB4X	Homo sapiens	Thymosin beta-4	TYB4_HUMAN	3	7	8	False	41091384	37171684	33818580	39393764	43789096	37084764	36184876	41407396	39878756	37801328	39920200	37860292	3398335,5	3062783,25	2633294,5	3251287,25	3907346,75	3090017	2658085,25	3766685,5	3183041,25	3727260,75	3576501,5	3354597
P62330	ARF6	Homo sapiens	ADP-ribosylation factor 6	ARF6_HUMAN	9	9	9	False	1379334,375	783986,125	1453487,625	1543017	911080,5625	1130415,125	1695762,125	1203739	1036265,1875	1299497,625	1122691	1150885,125	301433,1875	186674,4375	343905,8125	314961,59375	185175,59375	243687,6875	385858,3125	258268,359375	240742,34375	294610,25	251915,296875	260745,953125
P62333	PSMC6	Homo sapiens	26S proteasome regulatory subunit 10B	PRS10_HUMAN	20	23	32	False	2451354,25	2527389,25	2301958,5	2337920,25	2676392,75	2292973,75	2482416,25	2813698,75	2619162	2611511,75	2775857,75	2702416,25	507338,5625	517944,375	483870,03125	489160,34375	530642,25	496705,5	538145,4375	537639,9375	530729,3125	538394,1875	560238,9375	538101
P62341	SELENOT	Homo sapiens	Thioredoxin reductase-like selenoprotein T	SELT_HUMAN	3	3	3	False	145422,296875	148978,296875	181066,59375	129187,1953125	87509,4375	87345,84375	126166,4609375	88114,8125	95629,359375	137396,796875	169301,75	74908,3359375	8106,08349609375	14324,1767578125	13646,1845703125	11680,431640625	9502,138671875	9516,158203125	11376,744140625	9295,84375	11757,2060546875	9795,333984375	10775,86328125	11164,0205078125
P62380	TBPL1	Homo sapiens	TATA box-binding protein-like 1	TBPL1_HUMAN	2	2	2	True	13956,7939453125	73399,6875	64226,46484375	83563,28125	88705,6875	74907,34375	11953,1455078125	34571,84375	31615,2890625	62178,55859375	35484,31640625	42627,4140625	2580,453369140625	5255,3876953125	7134,017578125	2663,99658203125	3128,59423828125	2923,58544921875	2424,089599609375	631,23828125	3020,70849609375	2551,4306640625	2623,051025390625	1923,2215576171875
P62424	RPL7A	Homo sapiens	60S ribosomal protein L7a	RL7A_HUMAN	24	24	31	False	10351592	9061906	9656367	9965598	9796157	9428873	9769914	8585255	8696293	12037028	10504589	10784586	2589917	2278088,75	2338398,5	2474488,75	2289641,25	2414330,5	2301747,75	2135979,25	2243406,25	2921141,75	2593058	2631594,75
P62487	POLR2G	Homo sapiens	DNA-directed RNA polymerase II subunit RPB7	RPB7_HUMAN	4	4	4	False	150288,0625	136326,4375	153996,640625	211927,078125	128226,0859375	174281,40625	150589,3125	143750,0625	148721,28125	197872,125	150699,984375	156744,484375	31964,095703125	29974,099609375	27340,5546875	35320,97265625	28490,5234375	36169,8125	18481,7734375	29435,666015625	32313,115234375	36246,48828125	32067,099609375	40852,2578125
P62495	ETF1	Homo sapiens	Eukaryotic peptide chain release factor subunit 1	ERF1_HUMAN	29	30	36	False	2415729,25	2394816,5	2329910,75	2423727	2635219	2491379	2368248,5	2822649,5	2746387,75	2682797,25	2681872,25	2919640	715828,25	717852,1875	694022,1875	737237,8125	740884,5	749144,8125	697768,375	801584,375	781413,875	810560,8125	774655,5	813793,3125
P62633;P62633-2;P62633-3;P62633-4;P62633-5;P62633-6;P62633-7;P62633-8	CNBP	Homo sapiens	Cellular nucleic acid-binding protein;Isoform 2 of Cellular nucleic acid-binding protein;Isoform 3 of Cellular nucleic acid-binding protein;Isoform 4 of Cellular nucleic acid-binding protein;Isoform 5 of Cellular nucleic acid-binding protein;Isoform 6 of Cellular nucleic acid-binding protein;Isoform 7 of Cellular nucleic acid-binding protein;Isoform 8 of Cellular nucleic acid-binding protein	CNBP_HUMAN	9	9	9	False	749262,75	691328,5625	876171,5625	729187,9375	740465,5625	858099,75	702958,25	723285,125	863013,125	696171,375	645629,6875	666511,75	163808,125	164467,015625	190786,421875	158392,78125	173353,125	180958,0625	154679,984375	159041,875	183236,5	135721,75	135928,859375	156573,671875
P62699	YPEL5	Homo sapiens	Protein yippee-like 5	YPEL5_HUMAN	1	1	1	True	45864,9375	62614,41015625	35055,5390625	83059,2578125	49001,65625	106263,109375	47300,30859375	90167,8125	175476,4375	115802,7265625	NaN	135544,609375	1472,41845703125	3286,896728515625	3466,34326171875	5687,9443359375	3502,431884765625	9847,0341796875	5310,56689453125	4506,00390625	4749,6982421875	5931,91064453125	NaN	9557,1474609375
P62701	RPS4X	Homo sapiens	40S ribosomal protein S4, X isoform	RS4X_HUMAN	20	20	28	False	9385331	9047511	9332940	9628249	7891011,5	9083788	8861029	8092953	9513145	9236548	8206876,5	9646909	1717183,125	1673475,625	1703309	1780973,75	1469241,625	1765013	1564359,25	1534555,125	1680038,625	1664668,25	1457254,375	1657425
P62714	PPP2CB	Homo sapiens	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	PP2AB_HUMAN	19	19	26	False	3212454,25	2975674	3353131	3277791,75	3551744	3101098,25	3635876,25	3511172,25	3575759	3839348,25	3984285,5	3921698,5	635741,5625	616585,4375	634591,8125	629939,625	663516,5	613818,9375	698267,3125	669408	687436,4375	746865,3125	675757,9375	731069,625
P62736	ACTA2	Homo sapiens	Actin, aortic smooth muscle	ACTA_HUMAN	13	16	24	False	3363461,5	3074773,25	4216504,5	3344291,5	2800358	3393836	1890394,5	2790728,5	3282194,5	2441074,75	2706467,25	3188930	4605979	3977091,25	5266745	3868173,25	3750943,5	4576059,5	2791675	3731011,5	4127061,5	3315791,25	3598395,25	3892371,75
P62745	RHOB	Homo sapiens	Rho-related GTP-binding protein RhoB	RHOB_HUMAN	7	7	8	False	326346,125	399833,1875	393101,34375	387840,25	260154,40625	226652,53125	460183,40625	309222,59375	271619,1875	382072,15625	354094,28125	304463,5625	59849,81640625	61604,04296875	60803,88671875	61436,68359375	47129,98828125	37103,42578125	69085,578125	53401,59375	44611,98046875	58038,71484375	54196,0546875	43934,0703125
P62750	RPL23A	Homo sapiens	60S ribosomal protein L23a	RL23A_HUMAN	10	11	16	False	3140087,5	3952313,25	3593521,25	3019765,5	3234750,75	3526391	3293732,25	3610617	4033857,5	3789761,25	3528151,25	3756910	361260,5	471179,65625	336192,6875	352153,53125	384714,8125	394769,15625	296059,96875	377347,71875	428937,8125	397710,65625	382420,3125	420595,34375
P62753	RPS6	Homo sapiens	40S ribosomal protein S6	RS6_HUMAN	15	16	18	False	5611257	6251377,5	5935971,5	6605674,5	6543230,5	6995177,5	5619509,5	6613768	7255873,5	6783710,5	6580999	7645865	2202286,25	2706898,75	2339917	2431447,25	2486711,75	2755360,5	2074503,875	2662703,25	3027515,5	2458588,75	2563193,25	2808323,5
P62760	VSNL1	Homo sapiens	Visinin-like protein 1	VISL1_HUMAN	1	1	1	False	NaN	1	NaN	NaN	NaN	NaN	0,3722931742668152	NaN	NaN	1,9871296882629395	4,8829026222229	NaN	NaN	9213,236328125	8549,634765625	14166,0712890625	13131,7197265625	19543,998046875	8948,775390625	11587,5625	7494,58447265625	16409,51171875	4250,1943359375	12122,4521484375
P62805	H4C1	Homo sapiens	Histone H4	H4_HUMAN	14	14	23	False	180736176	158893872	176134752	173834896	160459488	165895328	172260848	143010016	121723160	143623056	144065536	130092632	35517008	34568416	34447920	35591128	32550944	32950866	33484234	27402062	26371726	26691058	30364606	26372340
P62820	RAB1A	Homo sapiens	Ras-related protein Rab-1A	RAB1A_HUMAN	15	16	19	False	4987306,5	4733024,5	5727363,5	5924634,5	4497350	4780271,5	5333004,5	4696946,5	4023845,5	6318005	4758659	5255268	501581,65625	504455,1875	553742,625	598341	477556,0625	471523,09375	505392,78125	441547,21875	422622,15625	609225,1875	480618,03125	509593,53125
P62826	RAN	Homo sapiens	GTP-binding nuclear protein Ran	RAN_HUMAN	18	18	28	False	10823698	10617174	10986075	10151797	10326750	11058231	10925845	11076143	11287886	10780398	11440590	11631376	3045284,5	2977103,75	2894408,75	2782768,5	3042877,5	3122490	2930860	2864434,75	2849713	2913234,25	3108344,25	2875650,5
P62829	RPL23	Homo sapiens	60S ribosomal protein L23	RL23_HUMAN	9	10	12	False	5008665,5	5176070,5	5611229,5	5367958,5	4272952	5021167	5360964	4715287	5230773	4897035,5	4633027,5	5561846	1192206,5	1141066,75	1304223,625	1364158,5	1153186,125	1254832,625	1204464,5	1181616,5	1279155,375	1217526,375	1172436,125	1295195,5
P62834	RAP1A	Homo sapiens	Ras-related protein Rap-1A	RAP1A_HUMAN	4	4	4	False	412596,34375	297091,90625	378893,84375	360000,4375	341337,53125	307570,28125	337600,84375	349043,5	392889,78125	375990,90625	348728,28125	427670,9375	81225,75	70693,0625	77976,5	81517,3125	64265,01953125	63756,109375	95765,203125	63472,9765625	67400,3046875	63320,96875	75642,6484375	75054,9609375
P62837;P62837-2	UBE2D2	Homo sapiens	Ubiquitin-conjugating enzyme E2 D2;Isoform 2 of Ubiquitin-conjugating enzyme E2 D2	UB2D2_HUMAN	1	1	1	False	20108,455078125	27667,185546875	16055,7177734375	32354,505859375	22923,71484375	28565,40234375	29760,3828125	22899,896484375	34956,08984375	31081,9765625	30729,693359375	45658,81640625	5752,94091796875	6217,501953125	5854,86767578125	8044,255859375	7817,91455078125	8641,875	8241,607421875	8596,5849609375	9342,740234375	9105,8134765625	9027,1025390625	7823,556640625
P62841	RPS15	Homo sapiens	40S ribosomal protein S15	RS15_HUMAN	8	13	18	False	4246893,5	5583759,5	3746548,75	4368227,5	4722060	5435885,5	3485285	4998528,5	5240777,5	5555569,5	5010144,5	6291937	407748,71875	560065,4375	327155,40625	448716,53125	451076,9375	513338	390325,5625	474353,84375	513841,375	541430,4375	466132,9375	550287,5625
P62847;P62847-2;P62847-3;P62847-4	RPS24	Homo sapiens	40S ribosomal protein S24;Isoform 2 of 40S ribosomal protein S24;Isoform 3 of 40S ribosomal protein S24;Isoform 4 of 40S ribosomal protein S24	RS24_HUMAN	3	3	5	False	545511,75	635948,25	492716,40625	549997,5	557206	604902,875	459678,75	553832,875	595158,8125	596489,9375	542169,25	607086,5	139479,296875	176199,203125	135945,09375	125063,375	151568,0625	159240,1875	116557,3203125	140787,171875	206154,8125	147892,015625	138221,875	181994,078125
P62851	RPS25	Homo sapiens	40S ribosomal protein S25	RS25_HUMAN	7	7	8	False	12818953	12701806	11956471	13843870	11895836	13972905	12935082	12901355	14354900	13661615	11415329	15225882	3289846,75	3452790,25	3365134	3585988,75	3028625,75	3542238,75	2875154	3117809,5	3385638,75	3599856,75	3041480,5	3601938,25
P62854	RPS26	Homo sapiens	40S ribosomal protein S26	RS26_HUMAN	5	5	7	False	950848,1875	1102343,875	998470,9375	1028972,125	797380,75	1037991,3125	850693,4375	739469,125	763821,75	779375,1875	678116,875	1010325,6875	89180,8515625	108739,765625	109133,7578125	96726,546875	83090,140625	100269,65625	94205,71875	93239,5234375	97053,9453125	83855,2109375	71902,0390625	99276,546875
P62857	RPS28	Homo sapiens	40S ribosomal protein S28	RS28_HUMAN	6	7	9	False	3852618,5	4432304	4339098	4659142,5	4883891	3939170,5	4157061,75	4274393	3868871,5	3791103	2922131	4098842,5	491696,1875	545609,0625	540666,6875	551288	571808,375	541118,1875	521222	528942,875	543278,5	420511,59375	449490,65625	531401,75
P62861	FAU	Homo sapiens	40S ribosomal protein S30	RS30_HUMAN	5	5	6	False	2621746,75	2153488,75	2357793	2716489,5	1746660,25	2370335,75	2303284,25	1944172,125	2090072,75	2300231	1616318,25	2442506,25	366175,84375	375357,9375	384982,75	423982,1875	343017,9375	368284,34375	335936	328895,75	417705,46875	346386,0625	276078,125	401786,25
P62873	GNB1	Homo sapiens	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	GBB1_HUMAN	7	8	8	False	3556431,25	3540529,75	3569092,75	3297218,75	3072353,75	3350234,75	4020337	3281551	4647084	3516708,5	3486111,5	3173447,25	786828,5	780471,25	688543,625	755611,5625	659208,6875	729009,1875	966081,0625	795837,3125	942972,875	841374,4375	719247	665871,9375
P62875	POLR2L	Homo sapiens	DNA-directed RNA polymerases I, II, and III subunit RPABC5	RPAB5_HUMAN	3	3	4	True	157489,828125	186783,015625	169733,03125	130982,8359375	108962,7734375	105036,1875	67142,7109375	132026,109375	107443,15625	61968,60546875	89397,6640625	106931,03125	21249,888671875	18194,544921875	23168,3515625	12178,0634765625	16232,1806640625	14264,9384765625	16971,3359375	13559,5078125	19344,4609375	13934,89453125	14696,2080078125	12175,7919921875
P62877	RBX1	Homo sapiens	E3 ubiquitin-protein ligase RBX1	RBX1_HUMAN	5	5	7	False	69829,7109375	105356,6796875	63771,234375	57286,3828125	76035,1953125	71658,1015625	46385,1796875	70759,84375	82996,0859375	92918,1484375	78929,6953125	81484,203125	12965,7919921875	10651,4736328125	10576,6787109375	8628,35546875	9880,65625	10776,546875	10637,73046875	10845,591796875	10784,892578125	10439,896484375	13158,79296875	10110,666015625
P62879	GNB2	Homo sapiens	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	GBB2_HUMAN	18	19	21	False	9814074	9188079	10147307	9590358	9373489	9804537	11805217	10513716	11170164	10645411	9280656	10108538	2428816	2412362,75	2441814,75	2566005,5	2119906,25	2464430,25	2598783,75	2407942	2731687,25	2687037	2202680,25	2490243
P62888	RPL30	Homo sapiens	60S ribosomal protein L30	RL30_HUMAN	8	8	11	False	8056818,5	8268559,5	8494442	9241708	8131034	9133016	7826530,5	7577409	8369704,5	7711970	7983434	8354812,5	2292601,75	2188167,5	2478009	2497036,75	2283081,75	2454919,5	2279230,25	1998347,125	2229716,25	1897966,125	2035807,125	2174442,25
P62891;Q59GN2	RPL39;RPL39P5	Homo sapiens	60S ribosomal protein L39;Putative 60S ribosomal protein L39-like 5	RL39_HUMAN;R39L5_HUMAN	1	1	2	False	2238100,75	2364971,25	1963546,5	2807252,75	2324342,5	2635779,75	1931635,625	2352660	2706081,5	2728212	2186959,75	2584198,25	288487,625	288452,96875	294104,3125	355467,09375	295383,53125	350389,5625	268500,34375	354012,9375	397996,34375	369200,09375	299062,5	346438,875
P62899	RPL31	Homo sapiens	60S ribosomal protein L31	RL31_HUMAN	11	11	11	False	1785571,5	2708022,75	1776746,375	1956281,625	2147952,75	2297173,5	1772136,75	2255047,75	2553250,25	2253161,75	2104583	2676862	349761,53125	545533,5625	266104,03125	359233,625	419535,03125	464147,78125	291580,5	426368,78125	482554,53125	425989,0625	400964,6875	540176,875
P62906	RPL10A	Homo sapiens	60S ribosomal protein L10a	RL10A_HUMAN	18	19	23	False	10097417	9432246	11781036	11600308	9501270	8748776	11022017	9441964	7666391,5	10895716	10116869	8593355	1686175,625	1542118	1838861,125	1797378,375	1606174,625	1469179,875	1694112,625	1459531,625	1231644,125	1764230	1507112,375	1429788,125
P62910	RPL32	Homo sapiens	60S ribosomal protein L32	RL32_HUMAN	11	12	13	False	3902074,5	6005342,5	3145267,5	3346661,5	4144474	4341234	3127293,5	3753841,75	5069637	4622591,5	4055585	4480060	404311,53125	824141,25	404279,8125	447404,71875	573107,8125	682546,4375	414547	608851,5625	796598,0625	576613,25	532167,4375	676580,625
P62913	RPL11	Homo sapiens	60S ribosomal protein L11	RL11_HUMAN	15	16	19	False	4573862	5049651,5	4694831	4621486	4448011,5	4800818,5	4457139	4371433,5	4681660,5	4336792,5	4080247,25	4618134	1434125,5	1308093,25	1403621	1337165,75	1269963	1484404,375	1289424,125	1259954,125	1463205	1227209,375	1291582,875	1377174,625
P62917	RPL8	Homo sapiens	60S ribosomal protein L8	RL8_HUMAN	22	23	35	False	5999852	6849682,5	6638140,5	6848019	6129819,5	6881948	6508211	6617848,5	6518991	7069319,5	6368491,5	7610062,5	1816000,875	1963950,5	1934027,875	1942640,375	1882404,25	1897235,375	1914805,625	1838356,5	1849852	2023540,75	1765199,875	2081624,375
P62937	PPIA	Homo sapiens	Peptidyl-prolyl cis-trans isomerase A	PPIA_HUMAN	14	21	29	False	38899416	36077908	35057824	40015760	42659188	42204668	40230664	41581440	42116428	44709600	41510296	45754184	9418413	9006931	8209718,5	9396120	10391609	9849719	10377588	10577354	10043428	10219121	10011434	10588865
P62937-2	PPIA	Homo sapiens	Isoform 2 of Peptidyl-prolyl cis-trans isomerase A	PPIA_HUMAN	1	1	1	False	27090,435546875	41406,38671875	38277,5546875	46807,4140625	34550,51953125	21244,849609375	45640,234375	34308,71875	33628,93359375	NaN	22699,921875	57296,8828125	15151,2490234375	19288,875	21661,37109375	11663,521484375	16176,9775390625	12571,5263671875	26119,310546875	21287,55859375	15328,0615234375	9260,73828125	15029,9248046875	19713,759765625
P62942	FKBP1A	Homo sapiens	Peptidyl-prolyl cis-trans isomerase FKBP1A	FKB1A_HUMAN	10	12	15	False	8016174,5	7532773	6863941	8016938	10427066	8184685	7954148,5	8964855	9865892	11522044	10502583	9774114	1414290,25	1353883,75	1344265,375	1437225,125	1749330,5	1514787,5	1593031,5	1743855	1719065,5	1738482,375	1756060,25	1733172,875
P62979	RPS27A	Homo sapiens	Ubiquitin-40S ribosomal protein S27a	RS27A_HUMAN	4	4	5	False	73441,015625	110735,1171875	102705,5625	110991,890625	92916,2109375	103869,6875	120143,1640625	108672,1796875	137379,640625	97343,203125	96699,9921875	134487,09375	9346,4228515625	11588,125	12620,474609375	13330,5986328125	10466,341796875	13329,32421875	15092,1416015625	11045,703125	13172,7451171875	11423,58203125	10699,2001953125	15202,7099609375
P62987	UBA52	Homo sapiens	Ubiquitin-60S ribosomal protein L40	RL40_HUMAN	8	8	10	False	16522481	14050119	18844932	20961312	16145071	20163846	16006818	14553278	16270986	19353732	12192590	19094664	3831417,5	3259050,25	3646261,75	4671365,5	3462363,75	4578906,5	3190436,25	3060825,25	3649097	4444525,5	2563561	4243672,5
P62993	GRB2	Homo sapiens	Growth factor receptor-bound protein 2	GRB2_HUMAN	8	8	12	False	744190,9375	697620,75	583671,1875	665102,5625	811305,6875	724012,5625	790843,4375	706687,1875	797034,375	854852,5625	688469,5	788675,4375	122247,703125	126570,7734375	113445,921875	121444,171875	126134	132033,90625	127486,328125	136426,65625	134093,96875	130986,015625	133474,5	151391,84375
P62995;P62995-3	TRA2B	Homo sapiens	Transformer-2 protein homolog beta;Isoform 3 of Transformer-2 protein homolog beta	TRA2B_HUMAN	7	7	8	False	540740,1875	516359,9375	515433,5	544124,3125	471568,34375	529854,8125	412692,59375	510571,375	486374,03125	428675,90625	385507,59375	548518	68142,3671875	68137,4609375	63957,18359375	59735,22265625	61128,140625	64227,40625	51748,23828125	56808,89453125	62707,01953125	55601,19921875	52371,1953125	66015,421875
P63000	RAC1	Homo sapiens	Ras-related C3 botulinum toxin substrate 1	RAC1_HUMAN	9	9	11	False	2882858,75	2299624	2219482,25	2662693,25	2498170,25	2204921,75	2006075,875	2373700,5	2462827,5	2779560,5	2707164,5	2484036	872669,1875	907616,4375	975863,9375	964588,375	771849,0625	739070,5625	1006798,0625	1016901,625	894719,1875	1056338,625	929416,125	899713,0625
P63010;P63010-2	AP2B1	Homo sapiens	AP-2 complex subunit beta;Isoform 2 of AP-2 complex subunit beta	AP2B1_HUMAN	31	31	43	False	3140994,25	2955128,75	2810900,75	2717917	2923874	2960989,25	3105950,75	3223637,75	3337393	3270600,5	3728637,75	2997356	637841,5625	555232,625	538841	523297,53125	556406	562835,75	570556,5625	589270,125	620431,9375	589241,5	643670	532190
P63027	VAMP2	Homo sapiens	Vesicle-associated membrane protein 2	VAMP2_HUMAN	4	4	5	False	154324,203125	160823,453125	192089,625	154779,21875	132062,671875	119582,953125	138470,90625	138629,265625	126505,4375	175786,609375	140071,40625	148790,40625	179252,71875	182434,734375	196390,09375	211430,203125	144776,40625	153793,5625	219709,234375	170131,796875	160920,5625	203802	157827,296875	165540,1875
P63092;P63092-2;P63092-3;P63092-4	GNAS	Homo sapiens	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Isoform Gnas-2 of Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Isoform 3 of Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Isoform 4 of Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	GNAS2_HUMAN	14	14	16	False	742308,8125	689969,75	808371,5	827781,5	709073,4375	637973,5625	1163604,5	822341,1875	757812,0625	1093194,375	830008,3125	871088,25	136842,515625	139864,84375	147892,84375	148371,40625	118234,9921875	116318,8359375	198036,890625	158130,328125	154403,734375	149450,09375	151899,890625	155329,25
